username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,
rupeshrupakk,2016-03-01 23:23,0,0,@thekiranbedi @rahulkanwal & so media should become mute spectators & blind follower of BJP like you are. Mam..Let media do it respobsibly.,,@thekiranbedi @rahulkanwal,,7.0472628892631E+017,https://twitter.com/rupeshrupakk/status/704726288926310400,
jkd_follower,2016-03-01 20:35,0,0,"Bali Bhagat ( BJP ) Address, Phone Number, Email, Website http:// jammukashmirdirectory.com/bali-bhagat-bj p-address-phone-number-email-website/ …",,,,7.04684039739982E+017,https://twitter.com/jkd_follower/status/704684039739981824,
EveryoursMo,2016-03-01 19:18,0,0,"@PawanKalyan I'm not follower of YCP, TDP , BJP or Congress. But I'm always for ethics in politics. Y u r not talking about party defections",,@PawanKalyan,,7.04664719534064E+017,https://twitter.com/EveryoursMo/status/704664719534063616,
mukundphadnavi5,2016-03-01 17:33,0,0,"@AmitShah Govt is for killing middle class, backbone of BJP and blind follower due to RSS influence. Tax PF lose Assam also. Sack Jetley.",,@AmitShah,,7.04638160769126E+017,https://twitter.com/mukundphadnavi5/status/704638160769126402,
mukundphadnavi5,2016-03-01 17:31,0,0,@AmitShah Jetley has destroyed BJP by taxing middle class life time saving PF accounts. My daughter says don't be blind follower of BJP . Sad,,@AmitShah,,7.04637624422519E+017,https://twitter.com/mukundphadnavi5/status/704637624422518784,
ankur_saxena27,2016-03-01 17:19,0,0,"@rockyandmayur -yep, though am an ardent BJP follower , hv failed to take action on recovery of black money, new generation of it curbed",,@rockyandmayur,,7.04634637092418E+017,https://twitter.com/ankur_saxena27/status/704634637092417536,
awajeet,2016-03-01 16:12,1,1,@arunjaitley @narendramodi #epfnotax ..We all r great follower of BJP . this will lead you to sit in opposition in next election..,,@arunjaitley @narendramodi,#epfnotax,7.04617827043398E+017,https://twitter.com/awajeet/status/704617827043397632,
mnsinghlko,2016-03-01 13:38,0,0,@rav26051 @myvote_today @arunjaitley middle class salaried are also Indian citizens n base follower of bjp . Perhaps bjp is listening now.,,@rav26051 @myvote_today @arunjaitley,,7.04578977797509E+017,https://twitter.com/mnsinghlko/status/704578977797509120,
vishmehta1000,2016-03-01 12:32,0,0,@RoshanSonmi @abpnewstv I m not loyal follower of ne political party I jus want my country to develop whether by bjp congress or ne other,,@RoshanSonmi @abpnewstv,,7.04562438335627E+017,https://twitter.com/vishmehta1000/status/704562438335627265,
kapsology,2016-02-29 19:22,0,3,@NarayanNath6 abay saale tu toh follower waala bhikari hai.. BJP troll sena ka ek chutbhaiya gunda. bhak..tweet waste kiya @sachinbahad,,@NarayanNath6 @sachinbahad,,7.04303261587616E+017,https://twitter.com/kapsology/status/704303261587615744,
gauravgg_gupta,2016-02-29 16:24,0,0,@arvindkejriwal I am a BJP follower bt I agree u on dis @swamy39 should be d FM den system will change n wil wrk,,@arvindkejriwal @swamy39,,7.04258391330439E+017,https://twitter.com/gauravgg_gupta/status/704258391330439169,
sudhir15prince,2016-02-29 04:45,0,0,"@narendramodi Dear Sir,U r aware abt patidar reservation andolan, nd frm BJP born,patidar r bjp follower ,Y r u not take any positive Action?",,@narendramodi,,7.04082458958889E+017,https://twitter.com/sudhir15prince/status/704082458958888961,
shivanianeja42,2016-02-28 22:25,0,1,"@cmohry I am follower of BJP ,But whatever happend in Haryana is not expected from haryana govt. Jaats spoiled my state and u were silent.why",,@cmohry,,7.03986843587469E+017,https://twitter.com/shivanianeja42/status/703986843587469312,
kirankumarpv04,2016-02-28 14:37,0,0,"@BJPRajnathSingh speech is good ji, am a member n big follower of bjp , please see farmers suffering n suicides in TN due to gas pipeline",,@BJPRajnathSingh,,7.03869237568229E+017,https://twitter.com/kirankumarpv04/status/703869237568229376,
Nazia1208,2016-02-28 13:28,0,0,These are the kind of follower of BJP http:// fb.me/47GvEizbu,,,,7.03851868527591E+017,https://twitter.com/Nazia1208/status/703851868527591425,
HarshBites,2016-02-28 10:44,0,0,"@sekarchinnu @SivaYp @tamilnadubjp Wow We hav a follower for @BhimBassi - a Tanjore doll in Delhi for Modi, Rajnath, RSS and BJP",,@sekarchinnu @SivaYp @tamilnadubjp @BhimBassi,,7.03810579169849E+017,https://twitter.com/HarshBites/status/703810579169849345,
Apurv02,2016-02-28 09:19,0,0,"BJP Leaders speak utter nonsense n PM don't say anything abt them bt to hell with logic,he is Gandhi ji's follower #अबकी_बार_मौनमोदी_सरकार",,,#,7.0378899163245E+017,https://twitter.com/Apurv02/status/703788991632449536,
sanjeevhapur,2016-02-28 09:01,1,1,@AAPPooja @architaur I don't think so. Even if some body has done it I apologise as a common BJP follower at my personal level. Avoid spread,,@AAPPooja @architaur,,7.03784605082489E+017,https://twitter.com/sanjeevhapur/status/703784605082488833,
DEEPGAJBE,2016-02-28 06:55,0,0,@narendramodi dear pm i am very strong follower of urs but in rohit remarks in parliament changing a thought about bjp .its unfortunate,,@narendramodi,,7.03752867799134E+017,https://twitter.com/DEEPGAJBE/status/703752867799134209,
imriteshsinha,2016-02-28 00:09,0,0,@vivekrawat1 m also a big BJP follower .... bt i m just talkin here abt the limit of beizzati... Nt acceptable,,@vivekrawat1,,7.03650680637166E+017,https://twitter.com/imriteshsinha/status/703650680637165568,
vivekrawat1,2016-02-28 00:07,0,0,@imriteshsinha they are bjp follower u can check older tweets....,,@imriteshsinha,,7.03650252474225E+017,https://twitter.com/vivekrawat1/status/703650252474224640,
AnthonySald,2016-02-27 19:11,0,0,@singh_awisin87 @waglenikhil RSS is parent organisation of BJP PM Modi a follower & a member since his teens in RSS,,@singh_awisin87 @waglenikhil,,7.03575719243174E+017,https://twitter.com/AnthonySald/status/703575719243173888,
KiritvshahV,2016-02-27 12:33,0,0,"@digvijaya_28 even assuming, she wanted to join Cong, not admitting her, is your loss, jot bjp 's LoL, the follower of Pappuji",,@digvijaya_28,,7.03475439063441E+017,https://twitter.com/KiritvshahV/status/703475439063441408,
atulbuzz,2016-02-27 12:08,0,0,Shivsena has removed this idiot ... I'm not follower of shivsena but they do respect women not like BJP Congress. https:// twitter.com/IndiaToday/sta tus/703465337254080512 …,,,,7.03469273964896E+017,https://twitter.com/atulbuzz/status/703469273964896258,
Yours_dude,2016-02-26 22:25,0,4,@MehrTarar I am not a die hard follower of #BJP but some politicians in that party are very hardworking including the PM ..,,@MehrTarar,#BJP,7.03262013854781E+017,https://twitter.com/Yours_dude/status/703262013854781441,
SharmaShivendu,2016-02-26 21:19,0,0,@ravishndtv I have been a very big follower of urs..But have also seen that u r not allowing BJP & RSS spokespersons to speak.. #ndtvbiased,,@ravishndtv,#ndtvbiased,7.03245527106781E+017,https://twitter.com/SharmaShivendu/status/703245527106781184,
vpvidrohi,2016-02-26 14:27,3,0,@INCIndia BJP is a liar party who is true follower of Hitler.Fascist&fundamentalist Party?Shame to speaking such blunt lies in Parliament.,,@INCIndia,,7.03141909280084E+017,https://twitter.com/vpvidrohi/status/703141909280083968,
harjinder1975,2016-02-26 12:46,0,0,@SwatiNamjoshi I never say u r Agent. I say u r follower of RSS/ BJP . u can not think differently. its not allowed there. @waglenikhil,,@SwatiNamjoshi @waglenikhil,,7.03116306220868E+017,https://twitter.com/harjinder1975/status/703116306220867588,
LogixIndian,2016-02-26 12:43,0,2,@ndtvfeed : And BJP MP Udit Raj is s Mahishasuur follower .,,@ndtvfeed,,7.03115616673137E+017,https://twitter.com/LogixIndian/status/703115616673136641,
SwatiNamjoshi,2016-02-26 12:40,0,0,@harjinder1975 @waglenikhil I am not an RSS nor a BJP follower but a true Indian who wants anti national elements to erase away..,,@harjinder1975 @waglenikhil,,7.03114991520469E+017,https://twitter.com/SwatiNamjoshi/status/703114991520468992,
ashishchandok1,2016-02-26 12:18,0,0,@ArvindKejriwal । U r the real follower of bjp . U knw mch abt it thn aap. ;-),,@ArvindKejriwal,,7.03109451666993E+017,https://twitter.com/ashishchandok1/status/703109451666993153,
harjinder1975,2016-02-26 11:43,0,2,@SwatiNamjoshi twice? never try to thinks ones. RSS/ BJP not want thinkers they want blind follower . @waglenikhil,,@SwatiNamjoshi @waglenikhil,,7.03100614423675E+017,https://twitter.com/harjinder1975/status/703100614423674880,
raghuragha_9,2016-02-25 23:06,0,0,"@AmitShah hatts..of sir,don't give single rupee from your end sir .I am regulator follower for BJP kar...I know how are all having big box",,@AmitShah,,7.02909947823186E+017,https://twitter.com/raghuragha_9/status/702909947823185921,
shaileshsaraf,2016-02-25 20:13,0,0,@arunjaitley @narendramodi I am a staunch @BJP follower & pray that you in power do something to make government officials accountable 1/2,,@arunjaitley @narendramodi @BJP,,7.02866437514273E+017,https://twitter.com/shaileshsaraf/status/702866437514272769,
Ajaysinghchaud8,2016-02-25 14:45,0,0,Otherwise acche din bade muskil hai....its on on behalf of follower of PM and BJP ...,,,,7.0278386070299E+017,https://twitter.com/Ajaysinghchaud8/status/702783860702990337,
sanjaisharma17,2016-02-25 12:28,0,0,@narendramodi I have received a tweet that your name is added to jade helm FEMA camp8 what is this ? I am a govt employee and bjp follower,,@narendramodi,,7.02749591720956E+017,https://twitter.com/sanjaisharma17/status/702749591720955904,
anunay79,2016-02-25 11:06,0,0,@Komal_Indian @DrKumarVishwas You all should thank BJP that I am follower of Its. Otherwise I will put to sleep all anti nationals.,,@Komal_Indian @DrKumarVishwas,,7.02728731438117E+017,https://twitter.com/anunay79/status/702728731438116864,
Jyotiraditya11,2016-02-25 09:42,0,0,I am #SmritiIrani and I am not a Terrorist claims BJP minster and RSS follower .. #SmritiKaGussa,,,#SmritiIrani #SmritiKaGussa,7.02707608927519E+017,https://twitter.com/Jyotiraditya11/status/702707608927518724,
shailyadav85,2016-02-25 02:07,0,0,"@KejriwalFanCIub bhai r pro afjal slogan only anti BJP /RSS not anti India, it shows ur sick mentality, u r true AAP follower @BDUTT",,@KejriwalFanCIub @BDUTT,,7.02593125869445E+017,https://twitter.com/shailyadav85/status/702593125869445120,
Aaditya_BJP,2016-02-25 01:45,0,0,Just the one new follower today found welcome tracked by http:// unfollowspy.com,,,,7.02587665657389E+017,https://twitter.com/Aaditya_BJP/status/702587665657389056,
HarshGaur18,2016-02-25 01:23,0,0,Today i proud to b a bjp follower ....smriti ji keep it up...,,,,7.0258212481824E+017,https://twitter.com/HarshGaur18/status/702582124818239488,
MannatJotSingh,2016-02-24 22:50,0,0,@smritiirani mam wonderful speech in Parliament. 1of d best speech of Parliament history. m nt follower of bjp still needs 2 salute u 4 dis,,@smritiirani,,7.02543720294404E+017,https://twitter.com/MannatJotSingh/status/702543720294404096,
ind_hkar,2016-02-24 22:33,0,0,@BJP4India sir i was a strong congress follower but not now i am INDIA and i am for BJP,,@BJP4India,,7.02539371157656E+017,https://twitter.com/ind_hkar/status/702539371157655553,
truemate_2006,2016-02-24 16:43,0,0,@look4rohit @ShelarAshish @ShivSena just devide them by 4 parties .. man .. ! those votes you referring are not BJP 's alone blind follower !,,@look4rohit @ShelarAshish @ShivSena,,7.02451315402805E+017,https://twitter.com/truemate_2006/status/702451315402805248,
look4rohit,2016-02-24 16:38,0,0,@truemate_2006 @ShelarAshish Mr blind follower of @ShivSena do your homework first. Vote share of BJP 27.8% ShivSena 19.3% (2014 elections),,@truemate_2006 @ShelarAshish @ShivSena,,7.02449933131993E+017,https://twitter.com/look4rohit/status/702449933131993088,
mhchintoo,2016-02-24 13:39,0,0,"@INCIndia Modi has always been a follower of fascism and authoritarianism. No wonder, he has found an ideal platform in BJP .",,@INCIndia,,7.0240499517456E+017,https://twitter.com/mhchintoo/status/702404995174559744,
PandeyAjay01,2016-02-24 03:59,0,0,@IshaSG @realpreityzinta @ZeeNews Isha..yr RSS and BJP is Hitlers Follower . He also does same. And Killed Yahudis by Calling them traitor,,@IshaSG @realpreityzinta @ZeeNews,,7.02259083420652E+017,https://twitter.com/PandeyAjay01/status/702259083420651520,
Nikhilkohli19,2016-02-23 22:53,0,0,"@virsanghvi Vir i've always liked you but as follower of my PM i am sad that u are anti BJP only, never saw anything against Sonia ever why?",,@virsanghvi,,7.02181962908307E+017,https://twitter.com/Nikhilkohli19/status/702181962908307457,
superstarjsr,2016-02-23 22:09,0,0,@sardesairajdeep aap khud bhele khush ho jao but ur really looking like anti national now n believe me neither a bhakt nor a bjp follower,,@sardesairajdeep,,7.02170960531554E+017,https://twitter.com/superstarjsr/status/702170960531554305,
chigare74,2016-02-23 18:48,1,1,BJP MLA must be staunch follower of Sadhvi & Sakshi who perches all woman to hv 10 kids. That's why he is against condoms #BJPCountsCondoms,,,#BJPCountsCondoms,7.02120259671556E+017,https://twitter.com/chigare74/status/702120259671556096,
kashif_Qaimi,2016-02-23 14:36,0,0,@macpakistan sir to whom you are talking to?? He is 100% BJP follower with full of anti Pak sentiments as well.,,@macpakistan,,7.02057015359758E+017,https://twitter.com/kashif_Qaimi/status/702057015359758337,
Valhaaa,2016-02-23 12:12,0,0,"#Tulsimayaki #Jai Well job done @smritiirani . Tough I'm not BJP follower but yes i can suggest, sue @BDUTT https:// twitter.com/smritiirani/st atus/701944080247296000 …",,@smritiirani @BDUTT,#Tulsimayaki #Jai,7.02020655794016E+017,https://twitter.com/Valhaaa/status/702020655794016256,
KumarBpscl,2016-02-22 21:43,0,0,@Babu_Bhaiyaa inspire of all in favour of bjp from u I m ur follower because you act in your act optimum.,,@Babu_Bhaiyaa,,7.01801900035846E+017,https://twitter.com/KumarBpscl/status/701801900035846144,
RawtaniKrishin,2016-02-22 13:18,0,0,"@Vidyut If u t unbiased,serious follower of political discourse, BJP will not succumb to blackmail,not bowdown,J&K or GST @sharmasupriya",,@Vidyut @sharmasupriya,,7.01674950311023E+017,https://twitter.com/RawtaniKrishin/status/701674950311022592,
Sanjolijain10,2016-02-22 10:29,0,0,I m too Bjp and modi follower ...but can't follow him blindly ...what's wrong is wrong Jnu matter ..very disappointed,,,,7.01632428440355E+017,https://twitter.com/Sanjolijain10/status/701632428440354816,
khurr_mundi,2016-02-22 09:23,0,0,"@DOCTORATLARGE ""man hates being ruled by woman"".. typical patriarchal mindset..that's what one can expect from BJP /RSS follower ..",,@DOCTORATLARGE,,7.01615843356967E+017,https://twitter.com/khurr_mundi/status/701615843356966912,
rakeshgoel852,2016-02-22 08:30,0,0,@BJP4India @YouTube ..main bjp ka follower hoo..but jnu and haryana jaat aandolan ne hamare desh ki. Or bjp ki chavi kharab ho rahi hai,,@BJP4India @YouTube,,7.01602549795783E+017,https://twitter.com/rakeshgoel852/status/701602549795782656,
prabhadev1970,2016-02-21 22:09,0,0,@BJPRajnathSingh bjp spokesmen seems tumbling in media trials bcz of which feel ashamed to face world as bjp follower .,,@BJPRajnathSingh,,7.01446115577573E+017,https://twitter.com/prabhadev1970/status/701446115577573376,
syyedagha,2016-02-21 19:33,0,0,"New dictionary- Nationalist= arm twister Follower of BJP , RSS. Anti national opponent of BJP http:// indianexpress.com/article/india/ politics/if-hes-a-patriot-d-raja-should-demand-communists-shoot-kill-his-daughter-bjps-h-raja/ … pic.twitter.com/OfPxEDBNPT",,,,7.01406964656378E+017,https://twitter.com/syyedagha/status/701406964656377856,
brickmetal,2016-02-21 08:02,0,0,All she gonna say is Modi ne kia....ye BJP sarkaar ne kia....blah blah....like Joker Like follower . https:// twitter.com/ArvindKejriwal /status/701210168311164929 …,,,,7.01232902701392E+017,https://twitter.com/brickmetal/status/701232902701391874,
ssrimany,2016-02-20 13:01,0,0,@Breezyaleem @TOIIndiaNews @timesofindia I am not BJP /RSS follower . I am not blind follower of anyone. Blind cannot see. Wake up. Open up...,,@Breezyaleem @TOIIndiaNews @timesofindia,,7.00945846427234E+017,https://twitter.com/ssrimany/status/700945846427234305,
Anupamburman,2016-02-20 12:55,0,1,"@abpnewstv @KajolAtUN What's the criteria of being member of PB. Edu. Qualification,Experience, Husband BJP follower OR Stunning looks?",,@abpnewstv @KajolAtUN,,7.00944306190692E+017,https://twitter.com/Anupamburman/status/700944306190692352,
harshwardhansin,2016-02-19 23:46,0,0,@RSSorg mai bhi rss ka follower Hu or aj UP Ki halat dekhte hue aap se anurodh keruga ki aap BJP se Varun Gandhi Ji Ko UP mai project karai,,@RSSorg,,7.00745876042482E+017,https://twitter.com/harshwardhansin/status/700745876042481664,
harshwardhansin,2016-02-19 23:46,0,0,@RSSorg mai bhi rss ka follower Hu or aj UP Ki halat dekhte hue aap se anurodh keruga ki aap BJP se Varun Gandhi Ji Ko UP Mai apana CM @1,,@RSSorg @1,,7.00745769402266E+017,https://twitter.com/harshwardhansin/status/700745769402265600,
